"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365>2.5","B365<2.5","B365CH","B365CD","B365CA","SourceFile"
"E1",2024-10-25,20:00:00,"Portsmouth","Sheffield Weds",1,2,"A",1,0,"H","T Robinson",9,9,2,3,10,14,7,7,1,3,0,0,3.4,3.4,2.1,2,1.85,3.7,3.5,1.95,"E1_2425.csv"
"E1",2024-10-26,12:30:00,"Bristol City","Leeds",0,0,"D",0,0,"D","J Linington",4,17,0,5,11,10,7,6,1,3,0,0,4.1,3.6,1.82,1.93,1.93,3.9,3.5,1.9,"E1_2425.csv"
"E1",2024-10-26,12:30:00,"Coventry","Luton",3,2,"H",0,2,"A","R Madley",26,9,10,5,9,16,11,5,2,3,0,1,2.2,3.4,3.2,1.83,2.03,2.25,3.4,3.1,"E1_2425.csv"
"E1",2024-10-26,12:30:00,"Watford","Blackburn",1,0,"H",0,0,"D","D England",10,12,1,2,9,17,6,3,5,4,0,0,2.4,3.4,2.8,1.85,2,2.4,3.4,2.9,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"Burnley","QPR",0,0,"D",0,0,"D","A Kitchen",22,2,4,0,7,10,16,1,0,1,0,0,1.65,3.6,5.5,2.1,1.73,1.67,3.5,5.5,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"Derby","Hull",1,1,"D",0,0,"D","T Nield",14,11,3,5,10,11,5,3,1,4,0,0,2.3,3.3,3.1,1.9,1.95,2.2,3.3,3.25,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"Plymouth","Preston",3,3,"D",0,2,"A","A Davies",12,16,6,8,12,16,2,1,0,3,0,0,2.7,3.4,2.5,1.93,1.93,3,3.3,2.3,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"Sheffield United","Stoke",2,0,"H",1,0,"H","B Toner",19,7,6,3,12,14,5,3,4,2,0,0,1.75,3.6,4.75,1.93,1.93,1.7,3.6,5,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"Sunderland","Oxford",2,0,"H",1,0,"H","O Langford",13,5,6,2,9,8,8,2,2,2,0,0,1.55,4.2,5.5,1.8,2,1.57,4.1,5.25,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"Swansea","Millwall",0,1,"A",0,0,"D","J Busby",17,6,5,2,13,14,10,6,1,4,0,0,2.45,3.25,2.88,2.2,1.67,2.4,3.25,2.9,"E1_2425.csv"
"E1",2024-10-26,15:00:00,"West Brom","Cardiff",0,0,"D",0,0,"D","J Smith",19,5,4,0,9,18,12,1,4,3,0,0,1.65,3.9,5,2.03,1.83,1.85,3.7,4,"E1_2425.csv"
"E1",2024-10-27,15:00:00,"Norwich","Middlesbrough",3,3,"D",1,3,"A","J Bell",9,14,3,8,15,7,3,2,2,3,1,0,2.75,3.3,2.5,1.73,2.1,2.8,3.3,2.45,"E1_2425.csv"
"E1",2024-11-01,20:00:00,"Luton","West Brom",1,1,"D",0,1,"A","D Whitestone",13,10,5,3,10,13,6,3,1,2,0,0,2.7,3.4,2.5,2,1.85,2.55,3.4,2.63,"E1_2425.csv"
"E1",2024-11-02,12:30:00,"Blackburn","Sheffield United",0,2,"A",0,1,"A","O Langford",9,20,0,9,11,14,5,8,1,2,0,0,2.88,3.1,2.63,2.2,1.67,2.7,3.2,2.7,"E1_2425.csv"
"E1",2024-11-02,12:30:00,"Oxford","Swansea",1,2,"A",0,1,"A","M Salisbury",9,16,2,5,15,8,1,8,1,1,0,0,2.75,3.2,2.7,2.2,1.67,3.25,3.25,2.3,"E1_2425.csv"
"E1",2024-11-02,12:30:00,"Stoke","Derby",2,1,"H",1,0,"H","J Smith",13,9,4,3,10,14,9,4,2,3,0,0,2.2,3.4,3.25,2.03,1.83,2.35,3.4,3,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"Cardiff","Norwich",2,1,"H",0,0,"D","L Smith",11,16,5,6,11,15,4,4,3,2,0,0,2.63,3.4,2.63,1.73,2.1,2.2,3.6,3.1,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"Hull","Portsmouth",1,1,"D",1,0,"H","A Backhouse",10,9,3,5,12,7,5,3,1,4,0,0,1.67,4,5,1.67,2.2,1.62,4.1,5.25,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"Leeds","Plymouth",3,0,"H",3,0,"H","D Webb",23,0,7,0,11,15,9,0,0,0,0,0,1.18,8,11,1.44,2.75,1.14,9.5,13,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"Middlesbrough","Coventry",0,3,"A",0,1,"A","T Bramall",9,10,1,4,4,12,6,8,1,3,1,0,1.7,4.1,4.5,1.67,2.2,1.75,4.1,4.1,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"Preston","Bristol City",1,3,"A",0,1,"A","G Eltringham",14,5,2,3,11,20,4,1,4,3,0,0,2.45,3.4,2.8,2.2,1.67,2.5,3.25,2.88,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"QPR","Sunderland",0,0,"D",0,0,"D","B Toner",17,8,3,1,12,10,6,6,1,2,0,1,3.6,3.4,2.05,2.2,1.67,3.7,3.4,2,"E1_2425.csv"
"E1",2024-11-02,15:00:00,"Sheffield Weds","Watford",2,6,"A",1,1,"D","S Allison",14,16,6,8,14,16,6,2,3,3,0,0,1.91,3.5,3.9,1.95,1.9,1.8,3.6,4.33,"E1_2425.csv"
"E1",2024-11-03,15:00:00,"Millwall","Burnley",1,0,"H",0,0,"D","G Ward",12,8,3,0,17,12,2,3,2,2,0,0,2.75,3.1,2.7,2.75,1.44,2.63,3.1,2.8,"E1_2425.csv"
"E1",2024-11-05,19:45:00,"Bristol City","Sheffield United",1,2,"A",0,0,"D","J Busby",12,11,2,4,8,12,2,5,0,2,1,0,3.1,3.25,2.3,2.1,1.73,3.1,3.4,2.25,"E1_2425.csv"
"E1",2024-11-05,19:45:00,"Oxford","Hull",1,0,"H",0,0,"D","W Finnie",4,12,2,2,8,10,2,6,2,1,0,0,3,3.3,2.3,1.98,1.88,2.9,3.25,2.5,"E1_2425.csv"
"E1",2024-11-05,19:45:00,"QPR","Middlesbrough",1,4,"A",0,2,"A","O Langford",7,12,5,8,8,11,8,5,0,2,0,0,3.5,3.6,1.95,1.88,1.98,4.1,3.9,1.75,"E1_2425.csv"
"E1",2024-11-05,19:45:00,"Sheffield Weds","Norwich",2,0,"H",2,0,"H","S Martin",12,5,5,3,6,16,2,5,0,0,0,0,2.2,3.25,3.2,2.03,1.83,2.15,3.3,3.3,"E1_2425.csv"
"E1",2024-11-05,20:00:00,"Plymouth","Portsmouth",1,0,"H",0,0,"D","J Bell",10,14,4,4,8,21,5,6,4,2,0,0,2.2,3.6,3,1.73,2.1,2.38,3.5,2.75,"E1_2425.csv"
"E1",2024-11-05,20:00:00,"Swansea","Watford",1,0,"H",1,0,"H","J Smith",12,7,3,0,9,10,6,8,3,2,0,0,1.95,3.4,3.9,1.83,2.03,1.91,3.5,3.9,"E1_2425.csv"
"E1",2024-11-06,19:45:00,"Blackburn","Stoke",0,2,"A",0,0,"D","A Davies",25,15,8,7,8,8,9,4,1,2,0,0,2,3.5,3.6,1.88,1.98,2.1,3.4,3.3,"E1_2425.csv"
"E1",2024-11-06,19:45:00,"Coventry","Derby",1,2,"A",0,1,"A","J Linington",11,3,3,1,5,11,9,6,0,2,0,0,1.75,3.7,4.5,1.9,1.95,1.53,4,6.25,"E1_2425.csv"
"E1",2024-11-06,19:45:00,"Millwall","Leeds",1,0,"H",1,0,"H","L Doughty",6,14,3,4,11,14,2,12,2,1,0,0,4.1,3.4,1.9,2.3,1.62,4.5,3.5,1.8,"E1_2425.csv"
"E1",2024-11-06,20:00:00,"Luton","Cardiff",1,0,"H",0,0,"D","M Donohue",8,10,3,3,12,13,6,6,2,1,0,0,1.85,3.5,4.2,1.83,2.03,1.85,3.6,4.1,"E1_2425.csv"
"E1",2024-11-06,20:00:00,"Preston","Sunderland",0,0,"D",0,0,"D","L Smith",14,10,2,2,20,11,4,4,2,1,0,0,3.3,3.1,2.3,2.2,1.67,2.75,3,2.8,"E1_2425.csv"
"E1",2024-11-07,20:00:00,"West Brom","Burnley",0,0,"D",0,0,"D","T Nield",11,12,1,4,6,20,2,8,3,3,0,0,2.25,3.2,3.25,2.38,1.57,2.4,3.1,3,"E1_2425.csv"
"E1",2024-11-08,20:00:00,"Watford","Oxford",1,0,"H",0,0,"D","A Backhouse",16,10,8,3,12,8,11,4,5,2,0,0,1.67,3.7,5,1.93,1.93,1.73,3.6,4.75,"E1_2425.csv"
"E1",2024-11-09,12:30:00,"Cardiff","Blackburn",1,3,"A",0,1,"A","G Ward",20,10,8,7,11,6,12,1,0,3,0,0,2.3,3.4,3,1.95,1.9,2.3,3.4,3,"E1_2425.csv"
"E1",2024-11-09,12:30:00,"Middlesbrough","Luton",5,1,"H",2,0,"H","T Harrington",11,5,6,3,6,15,1,1,1,4,0,0,1.73,4,4.33,1.73,2.1,1.53,4.33,5.5,"E1_2425.csv"
"E1",2024-11-09,12:30:00,"Stoke","Millwall",1,1,"D",0,1,"A","J Bell",8,7,3,1,13,8,9,2,2,2,0,0,2.5,3.25,2.8,2.2,1.67,2.25,3.25,3.2,"E1_2425.csv"
"E1",2024-11-09,15:00:00,"Derby","Plymouth",1,1,"D",1,1,"D","S Hooper",20,5,4,2,7,11,8,3,1,4,0,0,1.65,3.9,5,1.8,2,1.7,3.8,4.75,"E1_2425.csv"
"E1",2024-11-09,15:00:00,"Leeds","QPR",2,0,"H",1,0,"H","M Donohue",21,5,6,0,12,13,7,1,1,2,0,0,1.25,5.5,12,1.67,2.2,1.27,5.25,11,"E1_2425.csv"
"E1",2024-11-09,15:00:00,"Norwich","Bristol City",0,2,"A",0,1,"A","F Hallam",9,9,3,2,16,8,3,3,2,0,0,0,2.3,3.4,3.1,1.83,2.03,2.15,3.3,3.4,"E1_2425.csv"
"E1",2024-11-09,15:00:00,"Portsmouth","Preston",3,1,"H",2,0,"H","J Busby",18,6,6,1,12,13,11,5,1,0,0,0,2.8,3.4,2.4,2.1,1.73,2.75,3.2,2.55,"E1_2425.csv"
"E1",2024-11-09,15:00:00,"Sunderland","Coventry",2,2,"D",2,0,"H","L Doughty",9,8,5,3,10,16,2,7,3,4,0,0,2.15,3.2,3.5,1.98,1.88,2.2,3.1,3.5,"E1_2425.csv"
"E1",2024-11-10,12:30:00,"Sheffield United","Sheffield Weds",1,0,"H",0,0,"D","L Smith",8,10,1,0,15,22,5,6,1,3,0,0,1.85,3.7,4,2.1,1.73,1.75,3.75,4.5,"E1_2425.csv"
"E1",2024-11-10,13:00:00,"Hull","West Brom",1,2,"A",1,2,"A","A Kitchen",13,5,3,3,16,10,4,3,1,2,0,0,2.7,3.3,2.6,2.1,1.73,2.9,3.25,2.4,"E1_2425.csv"
"E1",2024-11-10,15:00:00,"Burnley","Swansea",1,0,"H",0,0,"D","D Webb",2,9,7,4,13,12,5,1,1,3,0,0,1.9,3.5,3.9,2.2,1.67,1.95,3.4,3.75,"E1_2425.csv"
"E1",2024-11-22,20:00:00,"Plymouth","Watford",2,2,"D",1,2,"A","A Davies",10,12,3,5,5,13,2,8,2,1,0,0,3.1,3.4,2.25,1.73,2.1,3.25,3.5,2.15,"E1_2425.csv"
"E1",2024-11-23,12:30:00,"Bristol City","Burnley",0,1,"A",0,1,"A","R Madley",7,14,2,5,9,15,8,3,3,4,0,0,2.7,3.25,2.63,2.3,1.62,2.88,3,2.7,"E1_2425.csv"
"E1",2024-11-23,12:30:00,"Coventry","Sheffield United",2,2,"D",1,2,"A","D Bond",20,7,6,2,13,6,12,2,4,2,0,1,2.55,3.3,2.75,2,1.8,2.5,3.3,2.8,"E1_2425.csv"
"E1",2024-11-23,12:30:00,"Sheffield Weds","Cardiff",1,1,"D",1,1,"D","A Kitchen",16,9,3,4,8,13,6,2,0,1,0,0,2,3.5,3.6,2.03,1.83,2,3.4,3.7,"E1_2425.csv"
"E1",2024-11-23,15:00:00,"Luton","Hull",1,0,"H",1,0,"H","T Bramall",7,14,2,2,10,10,10,4,2,1,0,0,1.95,3.5,3.75,1.9,1.95,2.1,3.3,3.5,"E1_2425.csv"
"E1",2024-11-23,15:00:00,"Millwall","Sunderland",1,1,"D",0,1,"A","J Busby",11,9,5,6,14,16,10,2,1,2,0,0,2.3,3.25,3.2,2.38,1.57,2.15,3.2,3.5,"E1_2425.csv"
"E1",2024-11-23,15:00:00,"Oxford","Middlesbrough",2,6,"A",1,3,"A","J Smith",11,16,7,12,9,8,6,9,1,3,0,0,5,4.2,1.6,1.83,2.03,4.33,3.9,1.73,"E1_2425.csv"
"E1",2024-11-23,15:00:00,"Preston","Derby",1,1,"D",1,1,"D","D Webb",11,5,3,1,8,12,7,3,2,2,0,0,2.2,3.2,3.4,2.2,1.67,2.38,3,3.2,"E1_2425.csv"
"E1",2024-11-23,15:00:00,"QPR","Stoke",1,1,"D",0,1,"A","G Ward",23,9,5,5,9,10,10,4,3,2,0,0,2.6,3.3,2.7,2,1.85,2.8,3.4,2.45,"E1_2425.csv"
"E1",2024-11-23,15:00:00,"West Brom","Norwich",2,2,"D",2,2,"D","L Smith",22,11,6,5,4,12,11,2,1,2,0,0,1.83,3.6,4.2,2.03,1.83,1.85,3.7,4,"E1_2425.csv"
"E1",2024-11-24,15:00:00,"Swansea","Leeds",3,4,"A",2,1,"H","D Whitestone",10,13,5,4,11,11,1,2,1,2,0,0,4.1,3.9,1.8,2.1,1.73,4.33,3.6,1.85,"E1_2425.csv"
"E1",2024-11-26,19:45:00,"Burnley","Coventry",2,0,"H",0,0,"D","A Backhouse",12,3,3,1,10,7,6,2,0,1,0,0,2.2,3.3,3.25,2.2,1.67,2.15,3.3,3.3,"E1_2425.csv"
"E1",2024-11-26,19:45:00,"Hull","Sheffield Weds",0,2,"A",0,1,"A","O Langford",9,16,3,4,12,9,4,6,1,2,0,0,2.3,3.4,3,2.1,1.73,2.35,3.4,2.9,"E1_2425.csv"
"E1",2024-11-26,19:45:00,"Norwich","Plymouth",6,1,"H",2,1,"H","S Gill",19,13,10,4,11,5,8,4,0,1,0,0,1.45,4.5,6.5,1.57,2.38,1.42,4.5,7,"E1_2425.csv"
"E1",2024-11-26,19:45:00,"Sheffield United","Oxford",3,0,"H",2,0,"H","L Doughty",14,9,8,3,8,7,7,7,1,1,0,0,1.4,4.33,8.5,1.98,1.88,1.4,4.33,8,"E1_2425.csv"
"E1",2024-11-26,19:45:00,"Stoke","Preston",0,0,"D",0,0,"D","M Donohue",12,8,1,3,7,10,8,10,1,1,0,0,2,3.5,3.6,2.1,1.73,1.91,3.7,3.9,"E1_2425.csv"
"E1",2024-11-26,19:45:00,"Watford","Bristol City",1,0,"H",0,0,"D","J Linington",7,14,1,5,15,11,3,6,2,2,0,0,2.2,3.4,3.25,2,1.85,2.3,3.4,3,"E1_2425.csv"
"E1",2024-11-26,20:00:00,"Sunderland","West Brom",0,0,"D",0,0,"D","R Madley",18,2,2,0,9,7,13,2,0,0,0,0,2.38,3.4,2.9,2.2,1.67,2.1,3.4,3.4,"E1_2425.csv"
"E1",2024-11-27,19:45:00,"Cardiff","QPR",0,2,"A",0,1,"A","S Martin",24,10,7,5,12,5,14,4,0,1,0,0,1.95,3.5,3.8,2,1.8,1.95,3.4,3.75,"E1_2425.csv"
"E1",2024-11-27,19:45:00,"Leeds","Luton",3,0,"H",2,0,"H","S Allison",20,7,11,4,9,12,9,1,1,2,0,0,1.42,4.2,8,1.8,2,1.45,4,8,"E1_2425.csv"
"E1",2024-11-27,19:45:00,"Middlesbrough","Blackburn",0,1,"A",0,0,"D","J Bell",10,7,2,2,7,7,5,3,1,0,0,0,1.53,4.1,6.25,1.73,2.1,1.73,3.8,4.5,"E1_2425.csv"
"E1",2024-11-27,20:00:00,"Derby","Swansea",1,2,"A",0,2,"A","B Toner",18,3,7,2,16,14,6,2,3,1,0,0,2.4,3.4,2.8,2.2,1.67,2.4,3.3,2.8,"E1_2425.csv"
"E1",2024-11-29,20:00:00,"Sheffield United","Sunderland",1,0,"H",0,0,"D","G Ward",14,16,4,2,12,8,8,8,4,2,1,1,2,3.3,3.9,2.38,1.57,2,3.3,3.8,"E1_2425.csv"
"E1",2024-11-30,12:30:00,"Middlesbrough","Hull",3,1,"H",2,0,"H","A Martin",21,10,9,3,9,10,7,6,1,2,0,0,1.5,4.5,6,1.62,2.3,1.65,4.2,4.5,"E1_2425.csv"
"E1",2024-11-30,12:30:00,"Oxford","Millwall",1,1,"D",0,1,"A","A Backhouse",8,11,3,3,10,14,2,11,0,4,0,0,3.4,3.5,2.1,2.38,1.57,3.5,3.4,2.05,"E1_2425.csv"
"E1",2024-11-30,12:30:00,"Watford","QPR",0,0,"D",0,0,"D","A Kitchen",17,16,6,1,17,14,7,5,2,3,0,0,1.85,3.6,4,1.93,1.93,1.73,3.7,4.5,"E1_2425.csv"
"E1",2024-11-30,13:30:00,"Blackburn","Leeds",1,0,"H",1,0,"H","L Smith",11,13,2,5,9,12,3,9,2,2,0,0,4.2,3.7,1.8,2,1.85,4.75,3.8,1.7,"E1_2425.csv"
"E1",2024-11-30,15:00:00,"Bristol City","Plymouth",4,0,"H",0,0,"D","T Robinson",25,4,12,2,7,16,5,2,1,3,0,0,1.5,4.33,6,1.67,2.2,1.38,5,7.5,"E1_2425.csv"
"E1",2024-11-30,15:00:00,"Coventry","Cardiff",2,2,"D",1,1,"D","J Bell",11,10,6,4,10,15,5,1,1,5,0,0,1.7,4,4.33,1.88,1.98,1.67,4,4.5,"E1_2425.csv"
"E1",2024-11-30,15:00:00,"Norwich","Luton",4,2,"H",2,1,"H","J Smith",16,12,6,3,9,12,6,5,1,2,0,0,2,3.7,3.4,1.8,2,2.1,3.7,3.2,"E1_2425.csv"
"E1",2024-11-30,15:00:00,"Preston","West Brom",1,1,"D",0,1,"A","T Bramall",13,8,6,3,12,10,7,4,2,1,0,0,2.8,3.5,2.4,2.3,1.62,3,3.3,2.38,"E1_2425.csv"
"E1",2024-11-30,15:00:00,"Stoke","Burnley",0,2,"A",0,0,"D","O Langford",14,16,5,4,10,5,6,4,2,0,0,0,3,3.4,2.3,2.2,1.67,3.1,3.3,2.38,"E1_2425.csv"
"E1",2024-11-30,15:00:00,"Swansea","Portsmouth",2,2,"D",1,2,"A","W Finnie",22,6,6,4,8,11,9,1,2,4,0,0,1.7,4.1,4.33,1.85,2,1.83,3.7,4.1,"E1_2425.csv"
"E1",2024-12-01,15:00:00,"Derby","Sheffield Weds",1,2,"A",1,0,"H","J Busby",13,10,4,2,20,7,7,5,5,1,0,0,2.4,3.2,3,2.2,1.67,2.5,3.1,2.9,"E1_2425.csv"
"E1",2024-12-06,20:00:00,"Burnley","Middlesbrough",1,1,"D",1,1,"D","A Kitchen",15,10,4,5,12,10,11,3,1,0,0,0,2.45,3.3,2.9,2.1,1.73,2.45,3.25,2.88,"E1_2425.csv"
"E1",2024-12-07,12:30:00,"Leeds","Derby",2,0,"H",2,0,"H","M Donohue",18,3,6,1,6,10,10,2,0,1,0,0,1.36,4.75,8.5,1.88,1.98,1.38,4.5,8,"E1_2425.csv"
"E1",2024-12-07,12:30:00,"Sheffield Weds","Preston",1,1,"D",0,1,"A","R Madley",13,14,4,7,16,9,6,3,4,2,0,0,1.91,3.25,4.2,2.2,1.67,2.05,3.25,3.6,"E1_2425.csv"
"E1",2024-12-07,12:30:00,"Sunderland","Stoke",2,1,"H",1,1,"D","C Pawson",25,11,10,3,5,9,9,4,0,0,0,0,1.75,3.7,4.75,1.98,1.88,1.67,3.9,4.75,"E1_2425.csv"
"E1",2024-12-07,15:00:00,"Hull","Blackburn",0,1,"A",0,1,"A","T Kirk",14,5,6,1,10,14,9,2,2,4,0,0,2.55,3.25,2.75,2.03,1.83,2.55,3.4,2.63,"E1_2425.csv"
"E1",2024-12-07,15:00:00,"Luton","Swansea",1,1,"D",1,0,"H","J Bell",8,20,2,10,16,10,5,8,0,0,0,0,2.25,3.25,3.25,2.03,1.83,2.3,3.25,3.1,"E1_2425.csv"
"E1",2024-12-07,15:00:00,"Millwall","Coventry",0,1,"A",0,0,"D","T Bramall",9,14,0,3,11,11,7,8,2,1,0,0,2.5,3.1,2.9,2.38,1.57,2.9,3.1,2.45,"E1_2425.csv"
"E1",2024-12-07,15:00:00,"Portsmouth","Bristol City",3,0,"H",1,0,"H","S Gill",13,11,8,2,14,12,6,7,3,3,0,0,3.2,3.4,2.2,1.95,1.9,3.6,3.4,2.05,"E1_2425.csv"
"E1",2024-12-07,15:00:00,"QPR","Norwich",3,0,"H",2,0,"H","A Backhouse",9,5,5,1,8,12,2,10,5,2,0,0,3,3.3,2.35,1.93,1.93,3.5,3.5,2.05,"E1_2425.csv"
"E1",2024-12-08,15:00:00,"West Brom","Sheffield United",2,2,"D",1,2,"A","D Webb",11,12,4,5,8,13,6,5,2,4,0,0,2.4,3.2,3,2.2,1.67,2.3,3.3,3.1,"E1_2425.csv"
"E1",2024-12-10,19:45:00,"Burnley","Derby",0,0,"D",0,0,"D","A Davies",14,6,4,1,8,15,6,2,1,1,0,0,1.7,3.5,5.25,2.63,1.5,1.62,3.6,6,"E1_2425.csv"
"E1",2024-12-10,19:45:00,"Luton","Stoke",2,1,"H",1,1,"D","T Nield",18,15,8,4,7,16,10,4,1,2,0,0,2.05,3.3,3.6,1.93,1.93,1.9,3.4,4.1,"E1_2425.csv"
"E1",2024-12-10,19:45:00,"Plymouth","Swansea",1,2,"A",0,1,"A","S Martin",14,10,2,2,10,20,6,3,0,3,0,0,4.5,3.9,1.7,1.73,2.1,4.5,3.8,1.73,"E1_2425.csv"
"E1",2024-12-10,19:45:00,"Portsmouth","Norwich",0,0,"D",0,0,"D","A Kitchen",15,5,1,4,14,21,8,3,3,5,0,0,3.3,3.4,2.15,1.93,1.93,3.2,3.4,2.2,"E1_2425.csv"
"E1",2024-12-10,19:45:00,"Sheffield Weds","Blackburn",0,1,"A",0,0,"D","J Smith",16,8,4,3,8,12,8,3,0,2,0,0,2.25,3.3,3.1,2.1,1.73,2.2,3.4,3.1,"E1_2425.csv"
"E1",2024-12-10,19:45:00,"Sunderland","Bristol City",1,1,"D",0,0,"D","D Whitestone",21,7,5,2,10,12,8,4,2,5,0,0,1.85,3.4,4.33,2.1,1.73,1.9,3.4,4.2,"E1_2425.csv"
"E1",2024-12-10,20:00:00,"Leeds","Middlesbrough",3,1,"H",1,0,"H","B Toner",17,6,5,2,11,17,7,4,1,2,0,0,1.7,3.7,4.75,1.93,1.93,1.75,3.7,4.5,"E1_2425.csv"
"E1",2024-12-11,19:45:00,"Cardiff","Preston",0,2,"A",0,0,"D","J Linington",13,14,4,4,11,16,7,2,2,5,0,0,2.25,3.2,3.2,2.2,1.67,2.3,3.1,3.2,"E1_2425.csv"
"E1",2024-12-11,19:45:00,"Hull","Watford",1,1,"D",0,0,"D","L Doughty",13,12,4,2,15,7,6,2,2,3,0,0,2.3,3.4,3,1.9,1.95,2.3,3.5,2.9,"E1_2425.csv"
"E1",2024-12-11,19:45:00,"Millwall","Sheffield United",0,1,"A",0,1,"A","M Donohue",11,9,3,1,10,9,7,3,0,2,0,0,2.8,3.2,2.55,2.5,1.53,2.7,3.1,2.7,"E1_2425.csv"
"E1",2024-12-11,19:45:00,"QPR","Oxford",2,0,"H",0,0,"D","A Herczeg",11,4,4,1,11,20,0,4,2,2,0,0,1.95,3.6,3.6,2.1,1.73,1.85,3.6,4.1,"E1_2425.csv"
"E1",2024-12-11,20:00:00,"West Brom","Coventry",2,0,"H",1,0,"H","J Busby",10,16,2,4,5,7,9,9,1,1,0,0,2.25,3.3,3.2,2.1,1.73,2.45,3.3,2.88,"E1_2425.csv"
"E1",2024-12-13,20:00:00,"Derby","Portsmouth",4,0,"H",3,0,"H","O Langford",17,3,7,0,8,6,5,3,0,1,0,0,2.05,3.2,3.75,2.3,1.62,1.95,3.3,4,"E1_2425.csv"
"E1",2024-12-14,12:30:00,"Bristol City","QPR",1,1,"D",0,0,"D","L Smith",17,5,5,2,5,9,10,3,1,2,0,0,1.85,3.6,4,2.1,1.73,1.75,3.6,4.5,"E1_2425.csv"
"E1",2024-12-14,12:30:00,"Coventry","Hull",2,1,"H",0,1,"A","R Madley",18,10,7,4,16,11,10,2,3,3,0,0,1.73,3.6,4.75,1.8,2,1.7,4.1,4.5,"E1_2425.csv"
"E1",2024-12-14,12:30:00,"Preston","Leeds",1,1,"D",1,0,"H","J Busby",5,18,2,4,16,7,2,8,3,1,0,0,4.75,4,1.67,2.1,1.73,5.5,4.2,1.57,"E1_2425.csv"
"E1",2024-12-14,15:00:00,"Blackburn","Luton",2,0,"H",2,0,"H","M Salisbury",12,10,6,4,14,11,4,4,3,2,0,1,2.15,3.4,3.3,2,1.8,2.25,3.4,3.1,"E1_2425.csv"
"E1",2024-12-14,15:00:00,"Middlesbrough","Millwall",1,0,"H",1,0,"H","G Eltringham",11,12,2,4,14,10,3,4,2,2,0,0,1.7,3.8,4.75,2.1,1.73,1.62,4,5.25,"E1_2425.csv"
"E1",2024-12-14,15:00:00,"Oxford","Sheffield Weds",1,3,"A",1,1,"D","S Martin",11,15,5,9,9,11,7,11,0,1,0,0,3.25,3.25,2.25,2.1,1.73,3.6,3.3,2.1,"E1_2425.csv"
"E1",2024-12-14,15:00:00,"Sheffield United","Plymouth",2,0,"H",1,0,"H","F Hallam",10,12,3,4,10,13,2,3,0,2,0,0,1.25,6,10,1.57,2.38,1.36,5.25,7.5,"E1_2425.csv"
"E1",2024-12-14,15:00:00,"Stoke","Cardiff",2,2,"D",1,1,"D","J Smith",14,19,5,4,10,10,4,4,4,1,0,0,2.25,3.3,3.25,1.9,1.95,1.9,3.5,4,"E1_2425.csv"
"E1",2024-12-14,15:00:00,"Swansea","Sunderland",2,3,"A",2,1,"H","A Davies",10,13,4,5,12,14,2,4,1,4,0,0,2.63,3.2,2.7,2.1,1.73,2.7,3.2,2.63,"E1_2425.csv"
"E1",2024-12-15,14:00:00,"Watford","West Brom",2,1,"H",1,0,"H","G Ward",14,15,7,6,9,7,4,5,2,3,0,0,2.75,3.25,2.55,2.1,1.73,2.55,3.25,2.75,"E1_2425.csv"
"E1",2024-12-15,15:00:00,"Norwich","Burnley",1,2,"A",1,0,"H","A Madley",12,10,6,5,14,13,6,5,3,1,0,0,2.88,3.2,2.5,2.1,1.73,2.8,3.1,2.6,"E1_2425.csv"
"E1",2024-12-20,20:00:00,"Luton","Derby",2,1,"H",0,0,"D","A Kitchen",18,10,5,3,12,14,7,4,1,3,0,0,2.15,3.2,3.5,2.3,1.62,2.05,3.2,3.9,"E1_2425.csv"
"E1",2024-12-21,12:30:00,"Hull","Swansea",2,1,"H",1,1,"D","T Bramall",12,8,5,2,12,11,3,5,2,2,0,0,2.5,3.4,2.75,1.98,1.88,2.35,3.4,3,"E1_2425.csv"
"E1",2024-12-21,12:30:00,"Portsmouth","Coventry",4,1,"H",2,1,"H","D Whitestone",12,7,7,3,14,14,10,2,1,0,0,0,3.9,3.6,1.91,1.8,2,4.2,3.9,1.75,"E1_2425.csv"
"E1",2024-12-21,12:30:00,"Sheffield Weds","Stoke",2,0,"H",0,0,"D","S Allison",6,15,4,4,12,12,6,6,2,2,1,0,1.91,3.4,4,2,1.85,1.83,3.6,4.1,"E1_2425.csv"
"E1",2024-12-21,15:00:00,"Burnley","Watford",2,1,"H",1,0,"H","J Linington",15,9,5,2,12,16,7,3,3,1,0,0,1.7,3.7,5.25,2.1,1.73,1.7,3.6,5.25,"E1_2425.csv"
