Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,B365CH,B365CD,B365CA,SourceFile,imp_prob_H,imp_prob_D,imp_prob_A,total_prob,norm_prob_H,norm_prob_D,norm_prob_A,OU_2.5
E0,2023-12-28,20:15:00,Arsenal,West Ham,0,2,A,0,1,A,M Oliver,30,6,8,3,8,8,10,3,2,0,0,0,1.33,5.5,7.5,1.57,2.35,1.29,6,9.5,E0_2324.csv,0.7518796992481203,0.18181818181818182,0.13333333333333333,1.0670312143996354,0.7046463956269218,0.17039631021523746,0.12495729415784079,Under
E0,2023-12-30,12:30:00,Luton,Chelsea,2,3,A,0,2,A,P Tierney,15,12,6,8,14,21,7,2,2,2,0,0,6.5,4.2,1.5,1.65,2.2,5.25,4.33,1.57,E0_2324.csv,0.15384615384615385,0.23809523809523808,0.6666666666666666,1.0586080586080586,0.1453287197231834,0.22491349480968856,0.629757785467128,Over
E0,2023-12-30,15:00:00,Aston Villa,Burnley,3,2,H,2,1,H,S Attwell,19,9,7,5,9,14,6,2,4,1,0,1,1.36,5.25,7.5,1.57,2.35,1.36,5.25,7,E0_2324.csv,0.7352941176470588,0.19047619047619047,0.13333333333333333,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553,Over
E0,2023-12-30,15:00:00,Crystal Palace,Brentford,3,1,H,2,1,H,R Jones,13,9,6,4,14,10,7,4,0,1,0,0,2.2,3.3,3.4,2.15,1.67,2.05,3.3,3.75,E0_2324.csv,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,Over
E0,2023-12-30,15:00:00,Man City,Sheffield United,2,0,H,1,0,H,D Coote,18,4,4,2,5,6,12,2,1,1,0,0,1.08,11,29,1.3,3.5,1.08,13,19,E0_2324.csv,0.9259259259259258,0.09090909090909091,0.034482758620689655,1.0513177754557064,0.8807288790723358,0.08647156267255661,0.03279955825510768,Under
E0,2023-12-30,15:00:00,Wolves,Everton,3,0,H,1,0,H,T Bramall,12,10,6,0,9,14,5,2,2,3,0,0,2.63,3.3,2.7,2.05,1.75,2.9,3.25,2.5,E0_2324.csv,0.3802281368821293,0.30303030303030304,0.37037037037037035,1.0536288102828029,0.3608748481166464,0.28760631834750905,0.3515188335358444,Over
E0,2023-12-30,17:30:00,Nott'm Forest,Man United,2,1,H,0,0,D,T Robinson,8,10,2,5,9,11,4,5,2,4,0,0,3.2,3.6,2.15,1.73,2.08,3.2,3.6,2.15,E0_2324.csv,0.3125,0.2777777777777778,0.46511627906976744,1.0553940568475453,0.29609793420045905,0.2631981637337414,0.4407039020657995,Over
E0,2023-12-31,14:00:00,Fulham,Arsenal,2,1,H,1,1,D,J Smith,15,13,4,3,11,10,5,4,4,1,0,0,5.25,4.5,1.55,1.73,2.08,6,4,1.57,E0_2324.csv,0.19047619047619047,0.2222222222222222,0.6451612903225806,1.0578597030209933,0.18005808325266215,0.21006776379477252,0.6098741529525653,Over
E0,2023-12-31,14:00:00,Tottenham,Bournemouth,3,1,H,1,0,H,S Hooper,12,24,6,4,9,18,4,13,3,3,0,0,1.75,4.2,4,1.4,2.88,1.75,4.5,3.8,E0_2324.csv,0.5714285714285714,0.23809523809523808,0.25,1.0595238095238095,0.5393258426966292,0.2247191011235955,0.23595505617977527,Over
E0,2024-01-01,20:00:00,Liverpool,Newcastle,4,2,H,0,0,D,A Taylor,34,5,15,3,16,15,7,3,3,5,0,0,1.45,4.5,7,1.44,2.7,1.36,5.25,7.5,E0_2324.csv,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,Over
E0,2024-01-02,19:30:00,West Ham,Brighton,0,0,D,0,0,D,S Barrott,6,22,2,8,4,6,2,0,1,0,0,0,2.45,3.75,2.75,1.6,2.3,3.1,3.5,2.2,E0_2324.csv,0.4081632653061224,0.26666666666666666,0.36363636363636365,1.0384662956091528,0.3930443068127679,0.2567889471176751,0.35016674606955694,Under
E0,2024-01-12,19:45:00,Burnley,Luton,1,1,D,1,0,H,T Harrington,13,14,7,5,7,12,2,8,1,0,0,0,2,3.6,3.6,1.99,1.91,2.15,3.4,3.4,E0_2324.csv,0.5,0.2777777777777778,0.2777777777777778,1.0555555555555556,0.47368421052631576,0.2631578947368421,0.2631578947368421,Under
E0,2024-01-13,12:30:00,Chelsea,Fulham,1,0,H,1,0,H,A Taylor,17,14,3,4,13,9,6,4,5,1,0,0,1.6,4.2,5.25,1.62,2.25,1.62,4.2,5.25,E0_2324.csv,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737,Under
E0,2024-01-13,17:30:00,Newcastle,Man City,2,3,A,2,1,H,C Kavanagh,12,27,5,11,7,7,3,13,1,2,0,0,5.5,4.33,1.55,1.6,2.3,4.5,4,1.7,E0_2324.csv,0.18181818181818182,0.23094688221709006,0.6451612903225806,1.0579263543578525,0.17186279656351228,0.2183014736949925,0.6098357297414951,Over
E0,2024-01-14,14:00:00,Everton,Aston Villa,0,0,D,0,0,D,D Coote,10,16,2,5,13,14,4,5,1,4,0,0,2.8,3.5,2.45,1.73,2.08,2.55,3.5,2.7,E0_2324.csv,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068,Under
E0,2024-01-14,16:30:00,Man United,Tottenham,2,2,D,2,1,H,J Brooks,9,16,2,6,8,5,8,13,2,1,0,0,2.2,3.75,3,1.48,2.6,2.05,4,3.25,E0_2324.csv,0.45454545454545453,0.26666666666666666,0.3333333333333333,1.0545454545454545,0.4310344827586207,0.25287356321839083,0.3160919540229885,Over
E0,2024-01-20,12:30:00,Arsenal,Crystal Palace,5,0,H,2,0,H,P Tierney,21,12,6,5,8,12,6,7,0,0,0,0,1.3,5.75,9,1.73,2.08,1.25,6,12,E0_2324.csv,0.7692307692307692,0.17391304347826086,0.1111111111111111,1.054254923820141,0.7296439901304195,0.16496298907296442,0.10539302079661615,Over
E0,2024-01-20,17:30:00,Brentford,Nott'm Forest,3,2,H,1,1,D,D England,11,12,5,3,10,14,6,4,1,3,0,0,1.91,3.6,4,1.86,2.04,1.75,3.75,4.75,E0_2324.csv,0.5235602094240838,0.2777777777777778,0.25,1.0513379872018616,0.49799419006778256,0.2642135841748513,0.23779222575736617,Over
E0,2024-01-21,14:00:00,Sheffield United,West Ham,2,2,D,1,1,D,M Salisbury,21,16,6,5,11,10,4,1,3,1,1,1,3.4,3.3,2.2,2.05,1.75,2.75,3.3,2.6,E0_2324.csv,0.29411764705882354,0.30303030303030304,0.45454545454545453,1.0516934046345812,0.2796610169491525,0.288135593220339,0.43220338983050843,Over
E0,2024-01-21,16:30:00,Bournemouth,Liverpool,0,4,A,0,0,D,A Madley,11,14,1,7,9,12,8,5,1,2,0,0,4.2,4.5,1.7,1.44,2.7,4.33,4.5,1.67,E0_2324.csv,0.23809523809523808,0.2222222222222222,0.5882352941176471,1.0485527544351074,0.22707034728406053,0.21193232413178983,0.5609973285841496,Over
E0,2024-01-22,19:45:00,Brighton,Wolves,0,0,D,0,0,D,C Pawson,11,8,4,3,10,13,8,2,1,4,0,0,1.65,4.33,5,1.62,2.25,1.62,4,5,E0_2324.csv,0.6060606060606061,0.23094688221709006,0.2,1.037007488277696,0.5844322369042638,0.22270512491732916,0.19286263817840707,Under
E0,2024-01-30,19:30:00,Nott'm Forest,Arsenal,1,2,A,0,0,D,S Hooper,9,19,3,3,6,7,2,11,0,1,0,0,7.5,5,1.4,1.62,2.25,8.5,5,1.4,E0_2324.csv,0.13333333333333333,0.2,0.7142857142857143,1.0476190476190477,0.12727272727272726,0.19090909090909092,0.6818181818181818,Over
E0,2024-01-30,19:45:00,Fulham,Everton,0,0,D,0,0,D,T Bramall,25,21,6,4,6,13,15,6,1,2,0,0,2.45,3.2,3,2.05,1.75,2.25,3.2,3.5,E0_2324.csv,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,Under
E0,2024-01-30,19:45:00,Luton,Brighton,4,0,H,3,0,H,R Jones,18,9,8,2,13,14,7,4,2,2,0,0,4.2,4.2,1.75,1.65,2.2,4,4,1.8,E0_2324.csv,0.23809523809523808,0.23809523809523808,0.5714285714285714,1.0476190476190474,0.2272727272727273,0.2272727272727273,0.5454545454545455,Over
E0,2024-01-30,20:00:00,Crystal Palace,Sheffield United,3,2,H,2,2,D,T Harrington,12,9,4,5,8,18,11,1,1,4,0,0,1.62,3.6,6.5,2.08,1.73,1.62,3.75,6,E0_2324.csv,0.6172839506172839,0.2777777777777778,0.15384615384615385,1.0489078822412155,0.5885015844273427,0.26482571299230423,0.14667270258035311,Over
E0,2024-01-30,20:15:00,Aston Villa,Newcastle,1,3,A,0,2,A,J Brooks,12,14,6,5,14,12,8,7,4,1,0,0,1.85,4,3.8,1.5,2.5,1.85,4,3.8,E0_2324.csv,0.5405405405405405,0.25,0.2631578947368421,1.0536984352773826,0.5129935875801552,0.2372595342558218,0.24974687816402294,Over
E0,2024-01-31,19:30:00,Man City,Burnley,3,1,H,2,0,H,S Barrott,14,8,4,3,3,13,7,3,2,2,0,0,1.08,12,21,1.33,3.4,1.1,11,19,E0_2324.csv,0.9259259259259258,0.08333333333333333,0.047619047619047616,1.0568783068783068,0.8760951188986232,0.0788485607008761,0.04505632040050063,Over
E0,2024-01-31,19:30:00,Tottenham,Brentford,3,2,H,0,1,A,D Coote,19,9,5,5,13,15,5,3,2,3,0,0,1.67,4.2,4.75,1.5,2.5,1.6,4.33,5,E0_2324.csv,0.5988023952095809,0.23809523809523808,0.21052631578947367,1.0474239490942927,0.5716905706876048,0.2273150602495952,0.20099436906279997,Over
E0,2024-01-31,20:15:00,Liverpool,Chelsea,4,1,H,2,0,H,P Tierney,28,4,13,3,15,16,8,1,2,4,0,0,1.57,4.33,5.25,1.44,2.7,1.62,4.2,4.75,E0_2324.csv,0.6369426751592356,0.23094688221709006,0.19047619047619047,1.0583657478525161,0.6018171661844011,0.2182108431661685,0.17997199064943042,Over
E0,2024-02-01,19:30:00,West Ham,Bournemouth,1,1,D,0,1,A,T Robinson,9,9,3,4,13,11,1,5,1,3,0,0,2.4,3.75,2.75,1.62,2.25,2.38,3.6,2.8,E0_2324.csv,0.4166666666666667,0.26666666666666666,0.36363636363636365,1.0469696969696969,0.39797395079594794,0.2547033285094067,0.3473227206946455,Under
E0,2024-02-01,20:15:00,Wolves,Man United,3,4,A,0,2,A,J Gillett,16,21,7,8,10,10,4,5,2,5,0,0,2.63,3.6,2.55,1.75,2.05,2.8,3.5,2.4,E0_2324.csv,0.3802281368821293,0.2777777777777778,0.3921568627450981,1.050162777405005,0.36206590546056916,0.26450925871147135,0.3734248358279596,Over
E0,2024-02-03,12:30:00,Everton,Tottenham,2,2,D,1,2,A,M Oliver,14,9,5,6,8,14,9,5,3,0,0,0,3,3.6,2.25,1.62,2.25,3,3.75,2.2,E0_2324.csv,0.3333333333333333,0.2777777777777778,0.4444444444444444,1.0555555555555556,0.3157894736842105,0.2631578947368421,0.42105263157894735,Over
E0,2024-02-03,15:00:00,Brighton,Crystal Palace,4,1,H,3,0,H,S Hooper,13,7,6,5,8,14,3,2,1,3,0,0,1.7,4,4.75,1.73,2.08,1.7,3.8,5,E0_2324.csv,0.5882352941176471,0.25,0.21052631578947367,1.0487616099071206,0.5608856088560886,0.23837638376383766,0.2007380073800738,Over
E0,2024-02-03,15:00:00,Burnley,Fulham,2,2,D,0,2,A,D Bond,12,15,4,7,11,7,2,13,2,2,0,0,2.9,3.4,2.38,1.99,1.91,2.9,3.3,2.4,E0_2324.csv,0.3448275862068966,0.29411764705882354,0.42016806722689076,1.059113300492611,0.3255813953488372,0.27770177838577287,0.39671682626538984,Over
E0,2024-02-03,15:00:00,Newcastle,Luton,4,4,D,2,2,D,T Bramall,19,11,6,8,13,16,8,2,2,2,0,0,1.44,4.75,6.5,1.57,2.35,1.53,4.5,5.5,E0_2324.csv,0.6944444444444444,0.21052631578947367,0.15384615384615385,1.0588169140800718,0.6558682952734998,0.19883165161975572,0.14530005310674457,Over
E0,2024-02-03,17:30:00,Sheffield United,Aston Villa,0,5,A,0,4,A,P Tierney,10,14,5,10,10,7,3,4,1,0,0,0,5.25,4.2,1.62,1.62,2.25,5,4.2,1.62,E0_2324.csv,0.19047619047619047,0.23809523809523808,0.6172839506172839,1.0458553791887124,0.1821247892074199,0.22765598650927488,0.5902192242833053,Over
E0,2024-02-04,14:00:00,Bournemouth,Nott'm Forest,1,1,D,1,1,D,R Welch,9,8,2,6,19,12,11,6,3,2,1,0,1.7,4.2,4.5,1.65,2.2,1.65,4.5,4.75,E0_2324.csv,0.5882352941176471,0.23809523809523808,0.2222222222222222,1.0485527544351072,0.5609973285841497,0.2270703472840606,0.21193232413178986,Under
E0,2024-02-04,14:00:00,Chelsea,Wolves,2,4,A,1,2,A,T Robinson,15,14,6,7,15,11,10,1,3,2,0,0,1.62,4,5.5,1.7,2.1,1.55,4.2,5.75,E0_2324.csv,0.6172839506172839,0.25,0.18181818181818182,1.0491021324354657,0.5883926183471516,0.23829901043059643,0.17330837122225196,Over
E0,2024-02-04,14:00:00,Man United,West Ham,3,0,H,1,0,H,A Madley,12,22,5,3,10,5,5,8,0,1,0,0,1.62,4.2,5,1.6,2.3,1.55,4.33,5.5,E0_2324.csv,0.6172839506172839,0.23809523809523808,0.2,1.055379188712522,0.5848930481283423,0.22560160427807488,0.18950534759358292,Over
E0,2024-02-04,16:30:00,Arsenal,Liverpool,3,1,H,1,1,D,A Taylor,15,10,7,1,11,11,2,4,6,2,0,1,2.2,3.6,3.1,1.67,2.15,2.1,3.6,3.25,E0_2324.csv,0.45454545454545453,0.2777777777777778,0.3225806451612903,1.0549038774845225,0.4308880308880309,0.2633204633204634,0.3057915057915058,Over
E0,2024-02-05,20:00:00,Brentford,Man City,1,3,A,1,1,D,J Gillett,9,25,3,15,2,4,8,13,1,0,0,0,7,4.75,1.4,1.57,2.35,7.5,5.25,1.4,E0_2324.csv,0.14285714285714285,0.21052631578947367,0.7142857142857143,1.0676691729323309,0.13380281690140844,0.19718309859154928,0.6690140845070423,Over
E0,2024-02-10,12:30:00,Man City,Everton,2,0,H,0,0,D,J Brooks,19,5,3,1,6,11,9,0,0,2,0,0,1.18,8,13,1.44,2.7,1.2,7,13,E0_2324.csv,0.8474576271186441,0.125,0.07692307692307693,1.0493807040417211,0.8075788165864264,0.11911787544649789,0.07330330796707563,Under
E0,2024-02-10,15:00:00,Fulham,Bournemouth,3,1,H,2,0,H,D England,7,25,6,4,11,11,1,14,1,2,0,0,2.38,3.5,2.8,1.73,2.08,2.55,3.5,2.63,E0_2324.csv,0.42016806722689076,0.2857142857142857,0.35714285714285715,1.0630252100840336,0.3952569169960474,0.26877470355731226,0.3359683794466403,Over
E0,2024-02-10,15:00:00,Liverpool,Burnley,3,1,H,1,1,D,T Robinson,25,9,10,4,11,13,9,3,3,2,0,0,1.17,8,17,1.33,3.4,1.18,8,17,E0_2324.csv,0.8547008547008548,0.125,0.058823529411764705,1.0385243841126195,0.8229954614220878,0.12036308623298032,0.05664145234493192,Over
E0,2024-02-10,15:00:00,Luton,Sheffield United,1,3,A,0,2,A,C Kavanagh,20,7,5,3,7,12,13,1,1,2,0,0,1.75,3.75,4.75,1.85,2.05,1.7,3.9,4.75,E0_2324.csv,0.5714285714285714,0.26666666666666666,0.21052631578947367,1.0486215538847117,0.5449330783938815,0.25430210325047803,0.20076481835564056,Over
E0,2024-02-10,15:00:00,Tottenham,Brighton,2,1,H,0,1,A,S Barrott,16,6,6,3,14,13,9,6,2,3,0,0,1.8,4.2,3.8,1.4,2.88,1.73,4.33,4,E0_2324.csv,0.5555555555555556,0.23809523809523808,0.2631578947368421,1.0568086883876358,0.5256916996047432,0.225296442687747,0.24901185770750986,Over
E0,2024-02-10,15:00:00,Wolves,Brentford,0,2,A,0,1,A,S Hooper,17,9,5,6,11,9,7,4,2,3,0,0,2.1,3.6,3.4,1.75,2.05,2.2,3.5,3.2,E0_2324.csv,0.47619047619047616,0.2777777777777778,0.29411764705882354,1.0480859010270775,0.45434298440979953,0.2650334075723831,0.2806236080178174,Under
E0,2024-02-10,17:30:00,Nott'm Forest,Newcastle,2,3,A,2,2,D,A Taylor,13,7,3,5,9,6,4,4,1,2,0,0,3.3,3.75,2.05,1.7,2.1,3.2,3.75,2.1,E0_2324.csv,0.30303030303030304,0.26666666666666666,0.48780487804878053,1.0575018477457503,0.28655297735532564,0.2521666200726866,0.4612804025719877,Over
E0,2024-02-11,14:00:00,West Ham,Arsenal,0,6,A,0,4,A,C Pawson,5,25,1,12,17,11,2,6,4,0,0,0,6,4.33,1.53,1.67,2.15,6,4.2,1.53,E0_2324.csv,0.16666666666666666,0.23094688221709006,0.6535947712418301,1.0512083201255868,0.15854770503220061,0.21969658895916944,0.6217557060086298,Over
E0,2024-02-11,16:30:00,Aston Villa,Man United,1,2,A,0,1,A,R Jones,23,17,10,5,9,7,10,8,3,2,0,0,2.15,3.75,3.1,1.53,2.4,2.15,3.8,3.1,E0_2324.csv,0.46511627906976744,0.26666666666666666,0.3225806451612903,1.0543635908977245,0.44113461720899344,0.25291718053315626,0.3059482022578503,Over
E0,2024-02-12,20:00:00,Crystal Palace,Chelsea,1,3,A,1,0,H,M Oliver,13,14,4,5,14,7,1,7,2,2,0,0,4.2,3.8,1.85,1.86,2.04,4.75,4,1.7,E0_2324.csv,0.23809523809523808,0.2631578947368421,0.5405405405405405,1.0417936733726205,0.2285435630689207,0.2526007802340703,0.5188556566970092,Over
E0,2024-02-17,12:30:00,Brentford,Liverpool,1,4,A,0,1,A,M Oliver,15,15,6,8,4,18,1,6,2,1,0,0,5.5,4.33,1.57,1.48,2.6,4.75,4.2,1.67,E0_2324.csv,0.18181818181818182,0.23094688221709006,0.6369426751592356,1.0497077391945075,0.17320838460970087,0.2200106501970796,0.6067809651932196,Over
E0,2024-02-17,15:00:00,Burnley,Arsenal,0,5,A,0,2,A,J Gillett,8,16,0,7,11,8,4,6,2,1,0,0,10,5.75,1.29,1.57,2.35,10,5.75,1.29,E0_2324.csv,0.1,0.17391304347826086,0.7751937984496123,1.0491068419278733,0.09531917627782954,0.1657724804831818,0.7389083432389886,Over
E0,2024-02-17,15:00:00,Fulham,Aston Villa,1,2,A,0,1,A,L Smith,15,12,4,3,11,6,4,4,5,2,0,0,2.9,3.75,2.2,1.6,2.3,2.9,3.75,2.25,E0_2324.csv,0.3448275862068966,0.26666666666666666,0.45454545454545453,1.0660397074190178,0.32346598706136054,0.2501470299941188,0.42638698294452065,Over
E0,2024-02-17,15:00:00,Newcastle,Bournemouth,2,2,D,0,0,D,M Salisbury,17,12,5,7,9,22,4,2,1,3,0,0,1.83,4.2,3.75,1.48,2.6,1.95,4,3.4,E0_2324.csv,0.5464480874316939,0.23809523809523808,0.26666666666666666,1.0512099921935987,0.5198277142432793,0.2264963612060003,0.25367592455072036,Over
E0,2024-02-17,15:00:00,Nott'm Forest,West Ham,2,0,H,1,0,H,T Bramall,19,10,8,3,13,15,5,3,4,4,0,1,2.38,3.5,2.9,1.89,2.01,2.25,3.6,3.2,E0_2324.csv,0.42016806722689076,0.2857142857142857,0.3448275862068966,1.050709939148073,0.39988968560397137,0.2719249862107005,0.3281853281853282,Under
E0,2024-02-17,15:00:00,Tottenham,Wolves,1,2,A,0,1,A,A Taylor,15,12,4,7,8,13,10,4,0,1,0,0,1.53,4.75,5.25,1.44,2.7,1.5,5,5.25,E0_2324.csv,0.6535947712418301,0.21052631578947367,0.19047619047619047,1.054597277507494,0.619757688723206,0.1996272134203169,0.18061509785647717,Over
E0,2024-02-17,17:30:00,Man City,Chelsea,1,1,D,0,1,A,A Madley,31,9,5,6,7,12,12,1,1,3,0,0,1.33,5.5,8,1.44,2.7,1.33,6,7.5,E0_2324.csv,0.7518796992481203,0.18181818181818182,0.125,1.0586978810663021,0.7101928819304333,0.17173755144863206,0.11806956662093454,Under
E0,2024-02-18,14:00:00,Sheffield United,Brighton,0,5,A,0,2,A,S Attwell,6,24,1,10,3,5,5,10,1,4,1,0,5,4.2,1.62,1.57,2.35,4.5,4.33,1.67,E0_2324.csv,0.2,0.23809523809523808,0.6172839506172839,1.055379188712522,0.18950534759358292,0.22560160427807488,0.5848930481283423,Over
E0,2024-02-18,16:30:00,Luton,Man United,1,2,A,1,2,A,D Coote,22,21,4,9,7,21,8,6,3,5,0,0,4,4,1.8,1.57,2.35,4.2,4.2,1.75,E0_2324.csv,0.25,0.25,0.5555555555555556,1.0555555555555556,0.23684210526315788,0.23684210526315788,0.5263157894736842,Over
E0,2024-02-19,20:00:00,Everton,Crystal Palace,1,1,D,0,0,D,P Tierney,19,10,4,4,8,12,3,6,0,2,0,0,1.7,3.6,5.25,2.1,1.7,1.8,3.4,5,E0_2324.csv,0.5882352941176471,0.2777777777777778,0.19047619047619047,1.0564892623716153,0.556783031374282,0.2629253203711887,0.18029164825452937,Under
E0,2024-02-20,19:30:00,Man City,Brentford,1,0,H,0,0,D,D England,25,6,11,2,12,6,10,1,2,4,0,0,1.18,8,13,1.33,3.4,1.18,7.5,13,E0_2324.csv,0.8474576271186441,0.125,0.07692307692307693,1.0493807040417211,0.8075788165864264,0.11911787544649789,0.07330330796707563,Under
E0,2024-02-21,19:30:00,Liverpool,Luton,4,1,H,0,1,A,A Madley,29,12,13,3,15,14,13,4,1,4,0,0,1.2,7,13,1.3,3.5,1.29,6,8,E0_2324.csv,0.8333333333333334,0.14285714285714285,0.07692307692307693,1.0531135531135531,0.7913043478260869,0.13565217391304346,0.07304347826086957,Over
E0,2024-02-24,15:00:00,Aston Villa,Nott'm Forest,4,2,H,3,1,H,S Barrott,16,10,6,3,7,16,7,2,1,2,0,0,1.53,4.5,5.75,1.57,2.35,1.57,4.5,5.25,E0_2324.csv,0.6535947712418301,0.2222222222222222,0.17391304347826086,1.049730036942313,0.6226312939902545,0.21169463995668653,0.16567406605305904,Over
E0,2024-02-24,15:00:00,Brighton,Everton,1,1,D,0,0,D,T Harrington,23,6,7,3,9,14,11,3,2,3,1,0,1.83,3.8,4.2,1.65,2.2,1.83,3.8,4,E0_2324.csv,0.5464480874316939,0.2631578947368421,0.23809523809523808,1.047701220263774,0.5215686274509804,0.2511764705882353,0.22725490196078432,Under
E0,2024-02-24,15:00:00,Crystal Palace,Burnley,3,0,H,0,0,D,L Smith,15,2,6,0,8,13,12,3,3,1,0,1,1.95,3.5,4,2.1,1.7,1.95,3.5,4,E0_2324.csv,0.5128205128205129,0.2857142857142857,0.25,1.0485347985347986,0.48908296943231444,0.2724890829694323,0.23842794759825325,Over
E0,2024-02-24,15:00:00,Man United,Fulham,1,2,A,0,0,D,M Oliver,21,17,9,5,6,11,10,9,2,5,0,0,1.57,4.33,5.5,1.57,2.35,1.65,4.33,5,E0_2324.csv,0.6369426751592356,0.23094688221709006,0.18181818181818182,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087,Over
E0,2024-02-24,17:30:00,Bournemouth,Man City,0,1,A,0,1,A,J Gillett,13,15,4,6,14,6,3,8,2,2,0,0,7,5.25,1.4,1.48,2.6,7,4.5,1.44,E0_2324.csv,0.14285714285714285,0.19047619047619047,0.7142857142857143,1.0476190476190477,0.13636363636363635,0.1818181818181818,0.6818181818181818,Under
E0,2024-02-24,20:00:00,Arsenal,Newcastle,4,1,H,2,0,H,P Tierney,18,3,8,2,15,6,9,0,1,0,0,0,1.36,5.25,8,1.48,2.6,1.36,5.5,7.5,E0_2324.csv,0.7352941176470588,0.19047619047619047,0.125,1.0507703081232491,0.6997667444185273,0.18127290903032325,0.11896034655114963,Over
E0,2024-02-25,13:30:00,Wolves,Sheffield United,1,0,H,1,0,H,D Bond,13,12,2,4,8,4,5,6,2,1,0,0,1.44,4.75,7,1.65,2.2,1.45,4.5,7,E0_2324.csv,0.6944444444444444,0.21052631578947367,0.14285714285714285,1.0478279030910609,0.6627466613514053,0.20091688259916285,0.13633645604943193,Under
E0,2024-02-26,20:00:00,West Ham,Brentford,4,2,H,2,1,H,S Hooper,17,14,6,8,5,9,1,7,1,2,0,0,2.5,3.5,2.75,1.7,2.1,2.3,3.6,3,E0_2324.csv,0.4,0.2857142857142857,0.36363636363636365,1.0493506493506493,0.38118811881188125,0.2722772277227723,0.34653465346534656,Over
E0,2024-03-02,15:00:00,Brentford,Chelsea,2,2,D,0,1,A,J Gillett,14,17,5,6,10,9,0,6,3,1,0,0,3.1,3.75,2.15,1.53,2.4,3.25,3.6,2.15,E0_2324.csv,0.3225806451612903,0.26666666666666666,0.46511627906976744,1.0543635908977245,0.3059482022578503,0.25291718053315626,0.44113461720899344,Over
E0,2024-03-02,15:00:00,Everton,West Ham,1,3,A,0,0,D,C Pawson,22,12,11,5,9,6,4,5,1,2,0,0,2.05,3.6,3.5,1.92,1.98,2.15,3.6,3.3,E0_2324.csv,0.48780487804878053,0.2777777777777778,0.2857142857142857,1.0512969415408442,0.46400294605045106,0.2642238998342846,0.27177315411526415,Over
E0,2024-03-02,15:00:00,Fulham,Brighton,3,0,H,2,0,H,S Hooper,12,15,5,5,16,10,2,6,1,2,0,0,2.55,3.6,2.63,1.62,2.25,2.55,3.4,2.8,E0_2324.csv,0.3921568627450981,0.2777777777777778,0.3802281368821293,1.050162777405005,0.3734248358279596,0.26450925871147135,0.36206590546056916,Over
E0,2024-03-02,15:00:00,Newcastle,Wolves,3,0,H,2,0,H,T Robinson,14,12,7,3,8,11,3,5,0,1,0,0,1.91,4,3.6,1.57,2.35,1.73,4.2,4.33,E0_2324.csv,0.5235602094240838,0.25,0.2777777777777778,1.0513379872018616,0.49799419006778256,0.23779222575736617,0.2642135841748513,Over
E0,2024-03-02,15:00:00,Nott'm Forest,Liverpool,0,1,A,0,0,D,P Tierney,8,22,2,2,11,12,3,12,2,2,0,0,6,4.33,1.53,1.48,2.6,5.25,4.33,1.6,E0_2324.csv,0.16666666666666666,0.23094688221709006,0.6535947712418301,1.0512083201255868,0.15854770503220061,0.21969658895916944,0.6217557060086298,Under
E0,2024-03-02,15:00:00,Tottenham,Crystal Palace,3,1,H,0,0,D,J Brooks,14,4,6,1,7,16,11,1,1,2,0,0,1.5,4.33,6.5,1.53,2.4,1.53,4.5,5.75,E0_2324.csv,0.6666666666666666,0.23094688221709006,0.15384615384615385,1.0514597027299106,0.6340391980175715,0.2196440639783735,0.14631673800405498,Over
E0,2024-03-02,17:30:00,Luton,Aston Villa,2,3,A,0,2,A,M Oliver,13,12,5,8,8,19,8,6,1,4,0,0,4.33,4.2,1.73,1.44,2.7,4.33,4.33,1.7,E0_2324.csv,0.23094688221709006,0.23809523809523808,0.5780346820809249,1.047076802393253,0.22056345980469233,0.22739042403674234,0.5520461161585652,Over
E0,2024-03-03,13:00:00,Burnley,Bournemouth,0,2,A,0,1,A,D Coote,20,10,6,3,8,13,7,2,2,4,0,0,3.75,3.6,1.95,1.7,2.1,3.6,3.6,2,E0_2324.csv,0.26666666666666666,0.2777777777777778,0.5128205128205129,1.0572649572649575,0.2522231204527081,0.26273241713823764,0.48504446240905413,Under
E0,2024-03-03,15:30:00,Man City,Man United,3,1,H,0,1,A,A Madley,27,3,8,1,5,10,15,2,0,1,0,0,1.25,5.75,11,1.36,3.1,1.25,6.5,9.5,E0_2324.csv,0.8,0.17391304347826086,0.09090909090909091,1.0648221343873518,0.7512991833704529,0.1633259094283593,0.08537490720118782,Over
